#fields: DAQ.lowering,DAQ.type,EIC.time,EIC.lat,EIC.lon,EIC.x,EIC.y,DAQ.g,DAQ.p,DAQ.r,DAQ.a,EIC.depth,DAQ.da,MAG.src,MAG.x,MAG.y,MAG.z,MAG.m,CTD.src,CTD.tp,CTD.c,CTD.dp,CTD.s,CTD.svel,CTD.p,DAQ.cruiseid,DAQ.etype,DAQ.evt
J2-820,EVT,2015/08/17 08:22:01,46.06465732,-130.00029089,1916.978072,16449.012980,340.24,-10.3,1.4,2.00,1698.49,1700.49,HMR2300,-30540.0,32026.7,21893.3,49373.2,,,,,,,,TN327,DLG,TXT: Inflated lobate flow. Bacterial mat in down-cam.
J2-820,ASNAP,2015/08/17 08:22:02,46.06465734,-130.00029091,1916.976770,16449.015611,340.18,-10.2,1.3,2.01,1698.51,1700.52,HMR2300,-30606.7,32040.0,22120.0,49524.0,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:22:43,46.06465877,-130.00028971,1917.070089,16449.174544,340.22,-9.2,-1.2,1.98,1698.44,1700.42,HMR2300,-30333.3,34640.0,20340.0,50336.4,,,,,,,,TN327,DLG,TXT: Removing one drop weight from basket
J2-820,ASNAP,2015/08/17 08:24:02,46.06466497,-130.00025498,1919.764726,16449.862782,344.32,-7.0,-0.4,2.35,1698.15,1700.5,HMR2300,-29873.3,35826.7,19920.0,50722.5,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:24:57,46.06468435,-130.00023860,1921.035447,16452.017338,349.84,-7.8,0.3,0.75,1700.35,1701.1,HMR2300,-31513.3,35973.3,18366.7,51229.9,,,,,,,,TN327,DLG,TXT: Setting down to take a closer look at the flow. Bacterial mat coating most surfaces. Probably the 2015 flow
J2-820,EVT,2015/08/17 08:25:48,46.06468546,-130.00023907,1920.998409,16452.140667,349.85,-7.8,0.3,0.75,1700.33,1701.08,HMR2300,-31586.7,35946.7,18406.7,51270.7,,,,,,,,TN327,DLG,TXT: Close-up view of yellow bacterial mat.
J2-820,ASNAP,2015/08/17 08:26:02,46.06468572,-130.00023924,1920.985807,16452.170065,349.86,-7.7,0.3,0.75,1700.35,1701.1,HMR2300,-31500.0,36000.0,18413.3,51257.2,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:27:52,46.06468726,-130.00024112,1920.839779,16452.341128,349.88,-7.8,0.3,0.75,1700.31,1701.06,HMR2300,-31560.0,35966.7,18320.0,51237.3,,,,,,,,TN327,DLG,TXT: Science cam is now controllable; previous close-up was with the pilot's cam.
J2-820,ASNAP,2015/08/17 08:28:02,46.06468735,-130.00024133,1920.823050,16452.351271,349.88,-7.7,0.3,0.75,1700.33,1701.08,HMR2300,-31526.7,36013.3,18320.0,51249.5,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:28:33,46.06468772,-130.00024186,1920.782500,16452.392086,350.00,-6.7,-0.2,1.09,1700.21,1701.3,HMR2300,-30600.0,36713.3,18266.7,51165.4,,,,,,,,TN327,DLG,TXT: Considering where to collect a rock.
J2-820,ASNAP,2015/08/17 08:30:02,46.06469813,-130.00023451,1921.352752,16453.549375,330.22,-3.7,0.3,0.75,1701.09,1701.84,HMR2300,-25406.7,35326.7,23573.3,49489.1,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:30:05,46.06469807,-130.00023462,1921.343834,16453.542706,330.52,-4.4,0.1,0.75,1701.06,1701.81,HMR2300,-26193.3,35173.3,23286.7,49654.0,,,,,,,,TN327,DLG,TXT: Flow is a mix of more intact lobate pillows (background) and hackly sheet flow (foreground). Both have bacterial coat. 
J2-820,EVT,2015/08/17 08:30:55,46.06469753,-130.00023471,1921.336886,16453.481769,330.13,-3.7,1.0,0.75,1701.14,1701.89,HMR2300,-25406.7,34906.7,24060.0,49425.3,,,,,,,,TN327,DLG,TXT: Trying to sample lava with stbd manipulator. Too fragile.
J2-820,EVT,2015/08/17 08:31:35,46.06470972,-130.00022859,1921.811745,16454.837388,320.54,-7.3,-0.9,1.93,1700.20,1702.13,HMR2300,-25566.7,34046.7,25000.0,49374.4,,,,,,,,TN327,DLG,TXT: More bacterial mat is present in cracks at base of lobate pillows.
J2-820,ASNAP,2015/08/17 08:32:02,46.06473894,-130.00022351,1922.206087,16458.084632,307.46,-7.3,-0.3,2.20,1699.44,1701.64,HMR2300,-21020.0,33453.3,28520.0,48727.4,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:32:19,46.06474993,-130.00022725,1921.915388,16459.305952,273.75,-7.6,0.2,1.24,1700.09,1701.33,HMR2300,-9180.0,34933.3,30200.0,47081.3,,,,,,,,TN327,DLG,TXT: Approaching a drained pillow lobe to try to sample rind.
J2-820,ASNAP,2015/08/17 08:34:02,46.06474798,-130.00022697,1921.937489,16459.089945,274.55,-5.5,0.1,0.75,1700.62,1701.37,HMR2300,-7753.3,34673.3,30753.3,46990.7,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:34:08,46.06474784,-130.00022667,1921.960879,16459.074318,274.55,-5.5,0.2,0.83,1700.61,1701.44,HMR2300,-7766.7,34660.0,30800.0,47013.6,,,,,,,,TN327,DLG,SAMPLE: Geo J2-820-GEO-01 angular rind of drained pillow
J2-820,EVT,2015/08/17 08:35:44,46.06474469,-130.00021950,1922.516779,16458.723633,276.10,-5.9,0.5,0.75,1700.60,1701.35,HMR2300,-8540.0,34380.0,31006.7,47077.9,,,,,,,,TN327,DLG,TXT: J2-820-Geo-01 went into partition #10 (stbd milk crate)
J2-820,ASNAP,2015/08/17 08:36:02,46.06474412,-130.00021796,1922.636723,16458.660728,276.10,-5.8,0.5,0.75,1700.62,1701.37,HMR2300,-8553.3,34380.0,31006.7,47080.3,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:37:25,46.06474164,-130.00020917,1923.318476,16458.384720,276.11,-5.8,0.5,0.75,1700.63,1701.38,HMR2300,-8546.7,34380.0,31006.7,47079.1,,,,,,,,TN327,DLG,TXT: 46 3.883' -130 0.014' for J2-820-Geo-01 1700.6m
J2-820,ASNAP,2015/08/17 08:38:02,46.06474051,-130.00020470,1923.664914,16458.259943,276.12,-5.9,0.5,0.75,1700.65,1701.4,HMR2300,-8540.0,34386.7,31000.0,47078.4,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:39:30,46.06477469,-130.00012821,1929.599602,16462.058909,23.81,-6.7,-1.4,2.48,1698.51,1700.99,HMR2300,-32546.7,41066.7,6180.0,52763.1,,,,,,,,TN327,DLG,TXT: Turning east to look for fissure
J2-820,EVT,2015/08/17 08:39:59,46.06476696,-130.00006240,1934.704978,16461.198825,20.17,-7.3,-0.5,2.71,1698.70,1701.41,HMR2300,-33080.0,40193.3,7566.7,52602.7,,,,,,,,TN327,DLG,TXT: Fissure in sight. Many drained out pillow lobes. The last sample was very close to the fissure.
J2-820,ASNAP,2015/08/17 08:40:02,46.06476466,-130.00005260,1935.465121,16460.943598,19.90,-7.2,-0.1,2.90,1698.65,1701.55,HMR2300,-32840.0,40320.0,7026.7,52474.2,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:40:06,46.06476182,-130.00004034,1936.416336,16460.627715,19.39,-7.7,0.2,2.71,1698.95,1701.66,HMR2300,-33293.3,39746.7,7460.0,52382.2,,,,,,,,TN327,DLG,TXT: At edge of fissure.
J2-820,EVT,2015/08/17 08:40:49,46.06477699,-129.99996734,1942.079683,16462.313771,307.89,-7.3,-1.3,10.09,1701.03,1711.12,HMR2300,-19666.7,29800.0,26020.0,44179.8,,,,,,,,TN327,DLG,TXT: Fissure 9.5m deep so far.
J2-820,EVT,2015/08/17 08:41:25,46.06477485,-129.99989325,1947.827991,16462.076520,91.61,-7.6,-0.2,8.36,1704.35,1712.71,HMR2300,-20380.0,42746.7,-8146.7,48052.0,,,,,,,,TN327,DLG,TXT: At other side of fillsure. Bacterial mat thick in places.
J2-820,EVT,2015/08/17 08:41:33,46.06476751,-129.99988703,1948.310333,16461.260735,83.20,-7.4,-0.3,8.28,1703.69,1711.97,HMR2300,-22926.7,42433.3,-6940.0,48727.6,,,,,,,,TN327,DLG,TXT: Drainbacks on upper edge of fissure.
J2-820,EVT,2015/08/17 08:41:50,46.06474826,-129.99988082,1948.792148,16459.120883,80.19,-7.1,-0.3,8.28,1702.13,1710.41,HMR2300,-23580.0,43186.7,-5953.3,49563.6,,,,,,,,TN327,DLG,TXT: Drips inside o flobae at top (close-up).
J2-820,ASNAP,2015/08/17 08:42:02,46.06473244,-129.99987531,1949.220211,16457.361985,77.03,-7.3,-0.9,7.86,1701.70,1709.56,HMR2300,-24453.3,43480.0,-5433.3,50179.6,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:42:33,46.06472994,-129.99986084,1950.342472,16457.085089,53.19,-7.2,-0.6,7.88,1700.24,1708.12,HMR2300,-29433.3,41353.3,400.0,50760.0,,,,,,,,TN327,DLG,TXT: The two top edges of the fissure are at the same depth.
J2-820,EVT,2015/08/17 08:43:25,46.06477952,-129.99980449,1954.713980,16462.595784,70.15,-7.3,-0.3,3.04,1701.90,1704.94,HMR2300,-25306.7,43326.7,-2973.3,50264.0,,,,,,,,TN327,DLG,TXT: Heading NNE along east side of fissure. This is probably the eruptive fissure.
J2-820,EVT,2015/08/17 08:43:55,46.06478833,-129.99978047,1956.577670,16463.574401,69.75,-7.7,-0.6,2.03,1702.22,1704.25,HMR2300,-25186.7,42993.3,-3266.7,49934.6,,,,,,,,TN327,DLG,TXT: Sample J2-820-Geo-01 was on the W side of the fissure just a few m away from it (but we hadn't seen it yet.)
J2-820,ASNAP,2015/08/17 08:44:02,46.06479672,-129.99977166,1957.260861,16464.507608,68.31,-7.1,-0.3,2.79,1702.32,1705.11,HMR2300,-25226.7,42780.0,-2946.7,49751.3,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:45:34,46.06488141,-129.99964751,1966.893241,16473.919865,14.00,-7.5,-0.4,2.85,1707.38,1710.23,HMR2300,-32193.3,34680.0,11986.7,48813.9,,,,,,,,TN327,DLG,TXT: Driving along jumbled sheet flow covered with yellow bacterial mat.
J2-820,ASNAP,2015/08/17 08:46:02,46.06488055,-129.99972294,1961.041149,16473.824771,327.07,-7.2,-0.6,3.66,1706.93,1710.59,HMR2300,-23120.0,29873.3,23860.0,44679.4,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:47:11,46.06491602,-129.99980841,1954.410177,16477.767675,15.49,-7.3,-1.1,5.24,1708.27,1713.51,HMR2300,-32126.7,31626.7,6726.7,45580.9,,,,,,,,TN327,DLG,TXT: En echelon fissure system. We just came up on one to the W of the earlier one. Narrower than previous.
J2-820,EVT,2015/08/17 08:47:55,46.06497095,-129.99986897,1949.711622,16483.873084,340.44,-7.1,-0.2,7.30,1699.91,1707.21,HMR2300,-30553.3,33013.3,18766.7,48739.9,,,,,,,,TN327,DLG,TXT: Crossing fissure. 9m deep. Sheets exposed on W side.
J2-820,ASNAP,2015/08/17 08:48:02,46.06498550,-129.99987033,1949.606124,16485.489672,340.14,-7.0,-0.9,7.29,1700.02,1707.31,HMR2300,-30060.0,33686.7,19160.0,49045.9,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:49:00,46.06507735,-129.99987788,1949.020427,16495.699088,2.14,-7.1,-0.2,1.70,1699.89,1701.59,HMR2300,-32593.3,37486.7,12980.0,51342.5,,,,,,,,TN327,DLG,TXT: Yellow bacterial mat in all the cracks of the lava surface.
J2-820,ASNAP,2015/08/17 08:50:02,46.06515181,-129.99985279,1950.966661,16503.975331,18.30,-7.2,-0.9,1.19,1700.70,1701.89,HMR2300,-33593.3,40140.0,7626.7,52895.2,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:50:15,46.06516284,-129.99984863,1951.289783,16505.201123,19.32,-7.1,-1.5,1.24,1700.73,1701.97,HMR2300,-33386.7,40553.3,7093.3,53005.3,,,,,,,,TN327,DLG,TXT: Drained lobate pillows near the fissure. Thin rinds.
J2-820,EVT,2015/08/17 08:50:39,46.06517959,-129.99983722,1952.175270,16507.063135,18.90,-7.3,-0.4,2.05,1700.33,1702.38,HMR2300,-33366.7,39993.3,7953.3,52688.3,,,,,,,,TN327,DLG,TXT: Some Scorpio pics just taken.
J2-820,EVT,2015/08/17 08:51:41,46.06526618,-129.99981907,1953.582775,16516.687177,351.19,-7.4,-1.0,2.34,1700.80,1703.14,HMR2300,-32126.7,36713.3,16980.0,51655.7,,,,,,,,TN327,DLG,TXT: Fissure widens and is a complex some 30m wide (as interpreted from sonar). 
J2-820,ASNAP,2015/08/17 08:52:02,46.06528613,-129.99982021,1953.494719,16518.904189,357.19,-6.6,0.3,2.08,1700.26,1702.34,HMR2300,-32360.0,37300.0,16426.7,52041.3,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:52:16,46.06529961,-129.99980382,1954.766411,16520.402585,15.92,-7.4,0.6,1.14,1700.50,1701.64,HMR2300,-33360.0,39580.0,9513.3,52630.5,,,,,,,,TN327,DLG,TXT: Driving along edge of fissure; heading 356.
J2-820,EVT,2015/08/17 08:53:20,46.06535873,-129.99974147,1959.603225,16526.973934,15.47,-6.8,-0.3,3.84,1702.12,1705.96,HMR2300,-33726.7,38986.7,8846.7,52304.0,,,,,,,,TN327,DLG,TXT: Sheet flow is not so broken up here; no hackly morphology; thin rinds on drained lobates.
J2-820,ASNAP,2015/08/17 08:54:02,46.06541080,-129.99972596,1960.806705,16532.761418,2.02,-6.8,-0.1,1.73,1702.32,1704.05,HMR2300,-32293.3,37600.0,14033.3,51512.7,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:54:41,46.06546050,-129.99970560,1962.386077,16538.285461,2.17,-6.6,-0.1,1.48,1702.23,1703.71,HMR2300,-32193.3,37066.7,13040.0,50797.5,,,,,,,,TN327,DLG,TXT: Broken plates of sheet flow; still driving along W edge of fissure. Thick bacterial mat.
J2-820,ASNAP,2015/08/17 08:56:02,46.06553210,-129.99967169,1965.016692,16546.243466,327.64,-6.9,0.1,3.85,1702.00,1705.85,HMR2300,-26586.7,32500.0,24106.7,48417.3,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:56:28,46.06556584,-129.99962634,1968.535267,16549.994229,334.56,-6.8,-0.0,4.65,1702.28,1706.93,HMR2300,-28540.0,33013.3,21420.0,48613.0,,,,,,,,TN327,DLG,TXT: Sheet flow smooth outwards from fissure; broken at edge of fissure where it collapsed back in.
J2-820,EVT,2015/08/17 08:57:45,46.06567189,-129.99953573,1975.564926,16561.781634,314.04,-7.1,0.0,5.64,1703.53,1709.17,HMR2300,-23360.0,31453.3,26053.3,47050.8,,,,,,,,TN327,DLG,TXT: Collapsed broad lobate sheet.
J2-820,ASNAP,2015/08/17 08:58:02,46.06569937,-129.99955153,1974.339375,16564.835927,312.71,-7.2,-0.4,4.78,1702.71,1707.49,HMR2300,-23266.7,32506.7,25780.0,47567.1,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 08:58:54,46.06573440,-129.99958507,1971.737516,16568.729125,317.10,-6.7,0.0,2.25,1702.17,1704.42,HMR2300,-23860.0,33353.3,26366.7,48753.9,,,,,,,,TN327,DLG,TXT: Ropy jumbled chaotic sheet flow; still at edge of fissure.
J2-820,ASNAP,2015/08/17 09:00:02,46.06573999,-129.99957648,1972.403597,16569.350484,317.72,-6.8,-0.0,2.34,1702.19,1704.53,HMR2300,-24053.3,33100.0,26320.0,48651.0,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 09:00:07,46.06574334,-129.99956957,1972.939352,16569.723280,319.65,-6.9,-0.5,2.14,1702.26,1704.4,HMR2300,-25433.3,33653.3,24640.0,48852.1,,,,,,,,TN327,DLG,NAV: Doppler Reset Sitting on bottom; doppler is about 10m off.
J2-820,EVT,2015/08/17 09:01:28,46.06583655,-129.99954991,1974.464704,16580.083740,15.17,-7.3,0.2,2.25,1701.32,1703.57,HMR2300,-33953.3,39893.3,9100.0,53170.6,,,,,,,,TN327,DLG,TXT: Yellow snow everywhere.
J2-820,ASNAP,2015/08/17 09:02:02,46.06588236,-129.99951169,1977.430234,16585.175279,20.42,-6.9,-0.1,1.88,1701.75,1703.63,HMR2300,-33780.0,41380.0,7540.0,53946.7,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 09:03:45,46.06595380,-129.99949767,1978.517689,16593.115468,14.86,-6.8,-0.3,1.35,1702.82,1704.17,HMR2300,-33720.0,40773.3,10693.3,53980.1,,,,,,,,TN327,DLG,TXT: Lobate pillow.
J2-820,ASNAP,2015/08/17 09:04:02,46.06595454,-129.99950093,1978.264643,16593.197589,14.68,-6.8,-0.0,1.48,1702.68,1704.16,HMR2300,-33840.0,40573.3,10840.0,53933.7,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 09:04:05,46.06595471,-129.99950198,1978.183846,16593.216388,14.74,-6.8,-0.1,1.36,1702.64,1704,HMR2300,-33400.0,40800.0,10986.7,53860.1,,,,,,,,TN327,DLG,TXT: Sea fan that blew in a circle???
J2-820,EVT,2015/08/17 09:05:45,46.06596424,-129.99950739,1977.763961,16594.275523,14.99,-7.0,-0.4,1.50,1702.81,1704.31,HMR2300,-33753.3,40653.3,10760.0,53923.6,,,,,,,,TN327,DLG,TXT: Is this an old surface?
J2-820,ASNAP,2015/08/17 09:06:02,46.06596643,-129.99950668,1977.818919,16594.518944,31.99,-7.4,-0.4,1.35,1703.00,1704.35,HMR2300,-32673.3,43506.7,4280.0,54577.4,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 09:07:18,46.06597315,-129.99950675,1977.813261,16595.266073,28.82,-3.3,0.3,0.90,1703.65,1704.55,HMR2300,-30006.7,44193.3,7506.7,53942.6,,,,,,,,TN327,DLG,TXT: Picking up temperature probe.
J2-820,ASNAP,2015/08/17 09:08:02,46.06597270,-129.99950909,1977.632152,16595.216212,28.83,-3.3,0.4,0.90,1703.74,1704.64,HMR2300,-30053.3,44126.7,7560.0,53921.4,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 09:08:46,46.06597173,-129.99951077,1977.501906,16595.108565,29.15,-3.1,-0.1,0.90,1703.62,1704.52,HMR2300,-29900.0,44366.7,6986.7,53955.8,,,,,,,,TN327,DLG,TXT: Background temp 2.2oC.
J2-820,ASNAP,2015/08/17 09:10:02,46.06596972,-129.99951213,1977.396040,16594.885429,31.02,-3.3,0.1,0.88,1703.63,1704.51,HMR2300,-29793.3,44513.3,6633.3,53973.0,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 09:10:51,46.06598895,-129.99951455,1977.208327,16597.022302,77.18,-8.0,-1.4,1.19,1703.19,1704.38,HMR2300,-23026.7,48646.7,-7286.7,54312.3,,,,,,,,TN327,DLG,TXT: 2.5oC; 2.65C highest. Lookind for another spot to measure.
J2-820,ASNAP,2015/08/17 09:12:02,46.06598784,-129.99951089,1977.492353,16596.898983,79.93,-6.6,-1.2,0.75,1703.57,1704.32,HMR2300,-21526.7,49120.0,-6966.7,54080.6,,,,,,,,TN327,,
J2-820,EVT,2015/08/17 09:12:44,46.06598871,-129.99950834,1977.690266,16596.995234,79.55,-6.4,-1.2,0.75,1703.69,1704.44,HMR2300,-21526.7,49093.3,-6900.0,54047.8,,,,,,,,TN327,DLG,TXT: Next crevice had no temperature anomaly. Stowing temperature probe.
